,course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
1560,CMSC351,Clyde Kruskal,202001,0101,13,36,0,10,20,0,2,3,0,0,0,0,13,9,196
1561,CMSC351,Clyde Kruskal,201908,0301,5,18,11,9,20,11,7,10,5,0,19,0,5,11,0
1562,CMSC351,Clyde Kruskal,201908,0201,1,23,13,19,18,18,15,21,24,0,44,0,22,14,0
1563,CMSC351,Clyde Kruskal,201901,0101,1,4,3,10,9,16,18,17,16,0,32,0,8,3,0
1564,CMSC351,Clyde Kruskal,201901,0401,3,6,9,16,18,23,22,24,28,0,25,0,8,9,1
1565,CMSC351,Clyde Kruskal,201808,0401,5,11,13,14,23,19,12,10,9,5,4,2,7,7,0
1566,CMSC351,Clyde Kruskal,201808,0301,4,11,11,10,19,14,16,10,8,5,4,1,10,13,1
1567,CMSC351,Clyde Kruskal,201801,0201,3,6,7,4,6,20,20,15,21,0,15,0,5,13,0
1568,CMSC351,Clyde Kruskal,201801,0101,1,3,9,8,10,18,21,13,16,0,20,0,5,11,0
1569,CMSC351,Clyde Kruskal,201708,0401,2,19,3,15,4,15,14,13,12,0,21,0,4,7,0
1570,CMSC351,Clyde Kruskal,201708,0201,4,15,3,15,13,10,17,18,12,0,28,0,1,4,0
1571,CMSC351,Clyde Kruskal,201708,0101,3,15,8,9,8,10,18,13,10,0,22,0,8,6,0
1572,CMSC351,Clyde Kruskal,201701,0201,2,12,7,7,15,14,16,7,7,0,4,0,2,5,0
1573,CMSC351,Clyde Kruskal,201701,0301,0,8,3,11,16,16,10,11,24,0,13,0,2,7,0
1574,CMSC351,Clyde Kruskal,201701,0101,5,17,9,18,6,13,9,8,16,0,12,0,1,5,0
1575,CMSC351,Clyde Kruskal,201608,0301,4,16,10,20,18,16,13,13,16,0,9,0,5,12,0
1576,CMSC351,Clyde Kruskal,201608,0201,4,13,7,11,21,27,18,25,14,0,10,0,8,3,0
1577,CMSC351,Clyde Kruskal,201608,0101,3,5,8,10,20,22,12,19,15,0,15,0,4,9,0
1578,CMSC351,Clyde Kruskal,201601,0101,4,15,7,12,12,13,15,20,11,0,17,1,3,4,0
1579,CMSC351,Clyde Kruskal,201508,0301,3,7,10,9,15,14,10,11,15,0,15,0,3,5,0
1580,CMSC351,Clyde Kruskal,201508,0201,0,6,6,10,8,16,16,4,12,0,7,0,1,2,0
1581,CMSC351,Clyde Kruskal,201501,0201,0,4,3,10,27,2,11,19,10,0,11,0,2,14,0
1582,CMSC351,Clyde Kruskal,201501,0101,0,3,3,5,17,9,5,25,13,0,9,2,7,11,1
1583,CMSC351,Clyde Kruskal,201501,0301,1,5,7,5,14,3,7,13,14,0,11,1,0,6,1
1584,CMSC351,Clyde Kruskal,201401,0201,2,5,7,6,13,9,11,13,11,6,4,0,0,5,0
1585,CMSC351,Clyde Kruskal,201401,0101,3,2,10,4,14,7,13,13,8,6,2,1,4,9,0
1586,CMSC351,Clyde Kruskal,201308,0201,3,5,8,10,13,7,9,7,8,0,5,0,2,5,0
1587,CMSC351,Clyde Kruskal,201308,0101,1,6,3,9,7,17,15,9,8,0,3,0,2,4,0
1588,CMSC351,Clyde Kruskal,201301,0201,1,2,2,2,6,4,6,6,10,3,4,1,0,5,0
1589,CMSC351,Clyde Kruskal,201301,0101,3,3,9,6,9,9,4,13,4,3,2,0,2,5,0
1590,CMSC351,Clyde Kruskal,201208,0101,5,9,7,9,13,21,15,11,8,0,3,3,3,5,0
1591,CMSC351,Clyde Kruskal,201208,0201,2,6,7,9,7,21,14,5,7,3,1,0,1,6,0
1592,CMSC351,Vibha Sazawal,201308,0301,0,1,7,5,5,10,6,9,11,0,8,0,1,4,0
1593,CMSC351,Howard Elman,201701,0401,1,5,2,9,10,16,6,11,12,0,16,0,3,3,0
1594,CMSC351,Howard Elman,201508,0101,1,8,10,11,24,6,18,8,21,0,10,0,2,8,0
1595,CMSC351,Evan Golub,201801,0301,7,32,6,0,28,6,1,14,13,0,5,4,9,10,0
1596,CMSC351,Evan Golub,201801,0401,8,18,2,3,22,12,1,18,16,0,4,6,15,9,0
1597,CMSC351,Evan Golub,201601,0201,9,11,2,2,18,5,2,17,3,0,1,1,11,5,0
1598,CMSC351,Evan Golub,201601,0301,8,14,3,1,22,8,2,23,13,0,4,2,16,19,1
1599,CMSC351,Hamid Mahini,201408,0101,4,14,5,7,20,7,9,7,6,0,7,0,0,3,0
1600,CMSC351,Hamid Mahini,201408,0201,2,14,13,8,16,11,7,7,3,0,4,0,0,6,0
1601,CMSC351,Hamid Mahini,201408,0301,5,8,3,9,25,6,8,4,7,0,6,0,0,7,0
1602,CMSC351,Hamid Mahini,201301,0301,5,8,6,7,17,4,5,7,2,0,4,0,0,6,0
1603,CMSC351,Mohammad Nayeem Teli,202101,0201,21,12,20,15,8,6,6,4,1,8,4,1,13,7,151
1604,CMSC351,Mohammad Nayeem Teli,202008,0301,3,8,13,19,12,7,21,14,7,5,5,1,0,7,0
1605,CMSC351,Mohammad Nayeem Teli,202001,0201,8,12,11,13,13,13,2,0,0,0,0,0,3,11,210
1606,CMSC351,Mohammad Nayeem Teli,201908,0101,8,13,14,20,33,42,36,28,25,10,9,6,4,18,1
1607,CMSC351,Mohammad Nayeem Teli,201901,0201,0,2,8,13,29,26,18,18,8,8,3,2,0,5,0
1608,CMSC351,Mohammad Nayeem Teli,201901,0301,3,9,6,16,22,18,28,12,7,9,1,2,0,3,0
1609,CMSC351,Mohammad Nayeem Teli,201808,0101,0,6,13,11,15,21,13,18,11,10,5,3,5,10,0
1610,CMSC351,Mohammad Nayeem Teli,201808,0201,4,8,13,18,12,18,18,7,15,10,6,6,10,6,0
1611,CMSC351,Justin Wyss-Gallifent,202101,0301,8,36,26,14,28,14,2,8,3,1,0,0,0,2,25
1612,CMSC411,Chau-Wen Tseng,201308,0201,3,5,5,3,9,2,1,7,1,0,2,0,0,4,0
1613,CMSC411,Chau-Wen Tseng,201201,0101,3,4,4,3,10,2,0,1,1,0,0,0,0,2,0
1614,CMSC411,Michelle Hugue,202008,0101,6,17,37,35,43,20,7,3,2,0,0,0,1,5,0
1615,CMSC411,Michelle Hugue,202001,0101,5,8,11,15,4,5,1,1,0,0,0,0,1,3,132
1616,CMSC411,Michelle Hugue,201908,0101,3,10,16,32,42,33,21,12,5,0,0,0,1,4,0
1617,CMSC411,Michelle Hugue,201901,0201,3,7,4,11,13,22,12,8,2,3,1,0,1,2,0
1618,CMSC411,Michelle Hugue,201901,0101,8,6,8,17,13,7,9,9,7,1,0,0,1,1,0
1619,CMSC411,Michelle Hugue,201808,0201,5,7,7,11,20,10,11,9,6,1,1,0,0,1,0
1620,CMSC411,Michelle Hugue,201808,0101,6,3,7,7,8,7,8,5,1,0,0,0,0,2,0
1621,CMSC411,Michelle Hugue,201801,0101,22,10,7,11,11,12,6,3,1,0,1,0,0,4,1
1622,CMSC411,Michelle Hugue,201708,0101,6,15,11,12,14,7,9,6,6,0,1,0,0,2,0
1623,CMSC411,Michelle Hugue,201701,0201,4,17,11,15,13,8,6,6,2,0,0,0,1,2,0
1624,CMSC411,Michelle Hugue,201701,0101,8,7,8,10,6,3,4,1,2,1,0,0,0,1,0
1625,CMSC411,Michelle Hugue,201608,0101,3,19,12,10,12,11,9,7,2,0,0,0,0,3,0
1626,CMSC411,Michelle Hugue,201601,0201,2,8,8,8,7,6,3,6,4,0,0,0,0,3,0
1627,CMSC411,Michelle Hugue,201601,0101,5,8,9,3,7,5,8,5,1,0,1,0,0,2,0
1628,CMSC411,Michelle Hugue,201508,0201,4,15,3,7,3,3,8,5,4,0,0,0,2,1,0
1629,CMSC411,Michelle Hugue,201508,0101,2,12,7,8,9,8,5,0,3,0,0,0,1,1,0
1630,CMSC411,Michelle Hugue,201501,0101,2,8,3,13,5,4,4,1,2,0,0,0,0,0,0
1631,CMSC411,Michelle Hugue,201408,0201,4,6,5,8,10,5,5,5,1,0,0,0,1,0,0
1632,CMSC411,Michelle Hugue,201408,0101,3,4,2,4,9,6,9,9,4,0,0,0,0,3,0
1633,CMSC411,Michelle Hugue,201401,0101,0,5,5,7,3,6,8,1,4,0,0,0,1,1,0
1634,CMSC411,Michelle Hugue,201308,0101,0,9,5,3,5,6,7,5,1,0,1,0,0,0,1
1635,CMSC411,Michelle Hugue,201301,0101,2,3,4,1,15,9,0,5,0,0,1,0,0,0,0
1636,CMSC411,Michelle Hugue,201208,0101,2,7,4,0,13,10,0,5,0,0,0,0,0,0,0
1637,CMSC411,Michelle Hugue,201208,0201,2,1,4,0,10,8,0,6,1,0,1,0,1,1,0
1638,CMSC411,Alan Sussman,201401,0201,2,3,2,0,5,0,0,8,1,0,4,0,3,3,0
1639,CMSC411,Ilchul Yoon,202101,0101,8,12,9,14,3,4,1,1,1,0,2,0,2,19,106
1640,CMSC411,Ilchul Yoon,201901,0301,2,3,4,2,4,5,4,2,7,3,0,0,3,1,0
1641,CMSC411,Ilchul Yoon,201801,0201,2,5,4,7,6,6,3,3,4,0,4,0,1,2,0
1642,CMSC412,A.U. Shankar,201808,0101,4,1,0,3,2,2,2,2,0,0,2,0,1,4,0
1643,CMSC412,A.U. Shankar,201808,0102,2,2,4,2,2,2,2,1,0,0,2,0,1,1,1
1644,CMSC412,A.U. Shankar,201801,0101,1,3,2,1,3,1,1,1,1,0,1,0,1,5,0
1645,CMSC412,A.U. Shankar,201801,0102,2,1,2,4,1,1,2,0,1,0,2,0,2,5,0
1646,CMSC412,A.U. Shankar,201501,0101,1,4,0,3,8,0,3,0,1,0,0,0,1,0,1
1647,CMSC412,A.U. Shankar,201501,0102,4,2,0,1,5,0,4,2,1,0,0,0,0,1,2
1648,CMSC412,A.U. Shankar,201308,0101,2,1,2,0,2,0,0,0,2,0,0,0,1,3,8
1649,CMSC412,A.U. Shankar,201308,0102,2,1,0,2,2,3,0,0,0,0,0,0,7,1,2
1650,CMSC412,A.U. Shankar,201208,0101,0,6,4,3,3,0,0,3,1,0,0,0,0,0,0
1651,CMSC412,A.U. Shankar,201208,0102,0,2,2,1,3,0,0,3,2,0,0,0,0,2,0
1652,CMSC412,A.U. Shankar,201201,0101,1,5,0,3,4,0,2,2,2,0,1,0,0,1,0
1653,CMSC412,A.U. Shankar,201201,0102,1,5,0,2,4,0,2,2,0,0,0,0,3,1,0
1654,CMSC412,Neil Spring,201708,0101,3,4,2,4,3,2,2,2,1,0,1,0,1,1,0
1655,CMSC412,Neil Spring,201708,0102,0,3,3,6,1,2,0,1,3,0,1,0,2,3,0
1656,CMSC412,Neil Spring,201608,0101,0,2,2,3,3,1,1,4,2,0,2,0,2,3,0
1657,CMSC412,Neil Spring,201608,0102,1,3,5,1,2,1,2,0,4,0,0,0,1,5,0
1658,CMSC412,Neil Spring,201508,0101,2,1,1,2,1,2,3,2,1,0,4,0,1,3,0
1659,CMSC412,Neil Spring,201508,0102,1,1,4,3,3,0,2,2,2,0,2,0,2,3,0
1660,CMSC412,Neil Spring,201408,0101,3,3,1,1,0,5,1,1,3,0,1,0,3,0,0
1661,CMSC412,Neil Spring,201408,0102,1,1,2,1,5,1,2,1,1,0,2,0,2,4,0
1662,CMSC412,Neil Spring,201301,0101,0,2,0,2,2,2,1,3,2,0,0,0,4,2,0
1663,CMSC412,Neil Spring,201301,0102,2,1,2,0,2,1,3,0,2,0,1,0,2,4,0
1664,CMSC412,Jeffrey Hollingsworth,201701,0101,1,1,0,0,5,2,0,1,2,0,0,0,0,4,0
1665,CMSC412,Jeffrey Hollingsworth,201701,0102,1,5,4,0,5,0,0,4,0,0,0,0,0,3,0
1666,CMSC412,Jeffrey Hollingsworth,201601,0101,0,4,3,2,9,3,0,2,0,0,1,0,0,1,0
1667,CMSC412,Jeffrey Hollingsworth,201601,0102,1,5,3,0,5,0,0,4,0,0,2,0,2,0,1
1668,CMSC412,Jeffrey Hollingsworth,201401,0101,0,2,3,0,9,2,0,1,4,0,0,0,1,1,0
1669,CMSC412,Jeffrey Hollingsworth,201401,0102,1,5,3,0,5,4,0,1,2,0,2,0,0,0,0
1670,CMSC412,Ashok Agrawala,202008,0101,5,2,3,2,5,6,4,2,4,0,0,0,2,4,0
1671,CMSC412,Ashok Agrawala,202008,0102,7,5,5,5,4,3,1,7,2,0,0,0,0,1,0
1672,CMSC412,Ashok Agrawala,202001,0101,3,1,6,2,2,0,0,0,1,0,0,0,1,1,11
1673,CMSC412,Ashok Agrawala,202001,0102,1,4,1,4,0,1,0,0,0,0,0,0,4,2,9
1674,CMSC412,Ashok Agrawala,201908,0101,1,3,1,3,4,0,5,0,4,0,0,0,0,6,1
1675,CMSC412,Ashok Agrawala,201908,0102,1,3,5,4,4,0,4,1,1,0,0,0,1,5,0
1676,CMSC412,Ashok Agrawala,201901,0101,0,1,0,2,0,6,0,8,5,0,0,0,0,1,0
1677,CMSC412,Ashok Agrawala,201901,0102,5,2,2,2,2,1,1,1,2,0,1,0,2,0,0
1678,CMSC412,Ashok Agrawala,201901,0103,1,0,1,3,3,2,2,0,3,0,1,0,1,3,1
1679,CMSC414,Jonathan Katz,201201,0101,2,10,3,0,12,3,0,8,0,0,1,0,0,3,0
1680,CMSC414,Jonathan Katz,201201,0201,0,7,4,0,15,5,0,8,1,0,1,0,0,0,0
1681,CMSC414,Peter Keleher,201508,0101,2,5,11,0,9,9,10,9,8,0,1,0,4,3,0
1682,CMSC414,Peter Keleher,201308,0101,2,2,5,1,18,0,1,13,4,0,2,0,1,1,0
1683,CMSC414,Peter Keleher,201301,0101,0,4,0,0,19,0,0,14,0,0,2,0,1,0,0
1684,CMSC414,Peter Keleher,201208,0101,1,5,2,0,10,3,0,11,1,0,2,0,1,5,0
1685,CMSC414,Elaine Shi,201301,0201,1,5,2,6,9,4,5,5,6,0,2,0,1,5,0
1686,CMSC414,A.U. Shankar,201701,0101,4,14,8,9,14,4,4,12,4,0,3,0,2,6,1
1687,CMSC414,A.U. Shankar,201701,0201,4,4,7,3,7,7,5,8,4,0,0,0,2,1,0
1688,CMSC414,A.U. Shankar,201408,0101,1,9,0,7,8,3,2,7,1,0,2,0,0,1,0
1689,CMSC414,A.U. Shankar,201301,0301,6,2,4,0,10,10,0,5,7,0,2,0,1,2,0
1690,CMSC414,Dave Levin,202008,0201,12,11,10,17,16,12,11,6,3,0,1,0,5,7,0
1691,CMSC414,Dave Levin,202001,0201,18,7,8,5,3,2,0,0,1,0,0,0,3,2,50
1692,CMSC414,Dave Levin,201901,0101,1,5,12,11,22,6,6,6,7,0,4,0,0,9,0
1693,CMSC414,Dave Levin,201801,0101,10,27,16,22,13,18,16,12,11,0,5,0,3,4,0
1694,CMSC414,Dave Levin,201601,0101,9,19,0,6,7,9,12,7,11,0,1,0,3,2,2
1695,CMSC414,Dave Levin,201501,0101,6,3,6,5,11,10,6,13,7,0,1,0,1,2,1
1696,CMSC414,Dave Levin,201401,0201,4,7,1,4,9,7,3,9,4,0,1,0,0,2,2
1697,CMSC414,Michelle Mazurek,202101,0101,8,30,16,10,11,3,1,2,0,2,1,0,0,6,9
1698,CMSC414,Michelle Mazurek,201901,0201,2,7,15,22,37,3,10,2,4,0,2,0,2,13,0
1699,CMSC414,Michelle Mazurek,201708,0201,2,18,10,8,12,7,8,14,1,0,1,0,4,1,0
1700,CMSC414,Michelle Mazurek,201608,0201,3,10,6,5,14,14,9,8,6,0,4,0,1,9,0
1701,CMSC414,Michelle Mazurek,201508,0201,3,11,4,5,18,6,9,2,1,0,2,0,2,6,0
1702,CMSC414,Michael Marsh,202008,0101,1,12,10,6,13,31,12,5,1,0,1,0,2,7,0
1703,CMSC414,Michael Marsh,202001,0101,2,9,8,11,13,3,0,1,0,0,0,0,3,4,40
1704,CMSC414,Michael Marsh,201908,0101,5,5,8,11,14,7,9,4,1,0,1,2,2,4,0
1705,CMSC414,Michael Marsh,201908,0201,0,8,5,8,9,6,9,4,1,0,1,1,2,3,0
1706,CMSC414,Michael Marsh,201808,0101,5,4,22,0,29,25,0,18,6,0,0,0,1,9,0
1707,CMSC414,Michael Marsh,201801,0201,2,4,9,0,35,14,0,15,0,0,0,0,1,3,0
1708,CMSC414,Michael Marsh,201708,0101,4,14,9,0,20,17,0,10,0,0,0,0,1,1,0
1709,CMSC414,Michael Marsh,201708,0301,5,11,7,0,27,18,0,7,0,0,0,0,1,2,0
1710,CMSC414,Ian Miers,202101,0201,21,22,20,9,11,2,0,1,3,0,0,0,1,3,7
1711,CMSC414,Dave Levin,202008,0201,12,11,10,17,16,12,11,6,3,0,1,0,5,7,0
1712,CMSC414,Dave Levin,202001,0201,18,7,8,5,3,2,0,0,1,0,0,0,3,2,50
1713,CMSC414,Dave Levin,201901,0101,1,5,12,11,22,6,6,6,7,0,4,0,0,9,0
1714,CMSC414,Dave Levin,201801,0101,10,27,16,22,13,18,16,12,11,0,5,0,3,4,0
1715,CMSC414,Dave Levin,201601,0101,9,19,0,6,7,9,12,7,11,0,1,0,3,2,2
1716,CMSC414,Dave Levin,201501,0101,6,3,6,5,11,10,6,13,7,0,1,0,1,2,1
1717,CMSC414,Dave Levin,201401,0201,4,7,1,4,9,7,3,9,4,0,1,0,0,2,2
1718,CMSC417,Ashok Agrawala,201808,0201,2,2,4,2,6,10,9,7,5,0,1,0,0,4,1
1719,CMSC417,Ashok Agrawala,201708,0101,5,9,15,7,13,1,4,4,3,0,1,0,2,5,0
1720,CMSC417,Ashok Agrawala,201608,0101,8,8,6,22,8,6,5,7,4,0,3,0,3,4,0
1721,CMSC417,Ashok Agrawala,201508,0101,3,8,15,12,11,2,4,3,0,0,0,0,1,4,0
1722,CMSC417,Ashok Agrawala,201501,0101,3,5,2,7,5,9,8,3,4,0,2,0,1,4,0
1723,CMSC417,Ashok Agrawala,201408,0101,1,5,2,8,2,3,5,4,2,0,2,0,1,4,0
1724,CMSC417,Ashok Agrawala,201208,0201,3,0,2,2,3,3,5,6,4,0,4,1,4,5,0
1725,CMSC417,Ashok Agrawala,201201,0101,7,7,9,4,10,1,3,1,1,0,0,0,1,0,0
1726,CMSC417,Samrat Bhattacharjee,202008,0101,1,6,6,0,16,10,0,11,6,0,4,0,7,18,0
1727,CMSC417,Samrat Bhattacharjee,201908,0101,2,13,3,2,13,8,0,7,4,0,3,0,4,12,0
1728,CMSC417,Samrat Bhattacharjee,201708,0201,0,2,2,0,5,0,0,8,5,0,3,0,0,8,0
1729,CMSC417,Samrat Bhattacharjee,201701,0101,3,9,0,0,3,4,3,8,3,0,2,0,2,11,0
1730,CMSC417,Samrat Bhattacharjee,201508,0201,5,1,3,0,6,4,0,7,3,0,3,0,3,15,0
1731,CMSC417,Samrat Bhattacharjee,201308,0101,3,3,6,0,6,0,0,5,4,0,5,0,1,5,0
1732,CMSC417,Samrat Bhattacharjee,201301,0101,0,3,2,0,4,0,1,6,4,2,3,3,4,7,1
1733,CMSC417,Samrat Bhattacharjee,201208,0101,3,2,0,4,1,0,2,6,2,0,3,0,8,8,2
1734,CMSC417,Neil Spring,201401,0101,2,7,6,6,11,2,0,4,0,0,5,0,3,2,2
1735,CMSC417,Colin Dixon,201601,0101,3,4,6,6,4,4,6,4,5,0,3,0,4,11,0
1736,CMSC417,Michael Marsh,202101,0101,6,16,7,5,5,3,2,1,0,0,0,0,3,18,49
1737,CMSC417,Michael Marsh,201901,0101,7,14,13,0,23,9,0,7,2,0,0,0,5,12,0
1738,CMSC417,Michael Marsh,201808,0101,2,7,10,0,10,10,0,10,9,0,0,0,1,19,1
1739,CMSC417,Michael Marsh,201801,0201,2,4,14,0,20,10,0,13,0,0,0,0,3,17,0
1740,CMSC417,Michael Marsh,201701,0201,1,7,2,0,14,7,0,6,6,0,0,0,1,2,0
1741,CMSC417,Ibrahim Korpeoglu,201408,0201,0,2,3,1,0,2,0,2,1,0,0,0,0,0,0
1742,CMSC417,Nirupam Roy,202001,0101,17,24,20,0,5,1,0,0,0,0,0,0,7,12,41
1743,CMSC420,Michelle Hugue,202101,0301,22,43,14,5,2,0,1,0,0,1,0,1,1,2,8
1744,CMSC420,Michelle Hugue,202101,0201,31,37,10,3,3,0,0,1,0,0,0,0,1,2,13
1745,CMSC420,Michelle Hugue,201901,0201,1,10,8,8,11,9,11,7,9,4,1,0,0,0,2
1746,CMSC420,Michelle Hugue,201808,0101,1,5,7,7,18,8,11,6,6,10,0,0,2,1,2
1747,CMSC420,Michelle Hugue,201801,0201,3,11,13,8,12,18,5,5,6,1,0,0,0,5,0
1748,CMSC420,Michelle Hugue,201801,0101,2,11,12,7,7,9,8,10,7,0,2,0,0,7,3
1749,CMSC420,Michelle Hugue,201708,0201,2,7,6,2,10,5,6,3,1,3,1,0,1,3,1
1750,CMSC420,Michelle Hugue,201708,0101,1,17,7,4,13,14,5,7,5,1,6,0,1,4,2
1751,CMSC420,Michelle Hugue,201701,0101,1,20,9,13,13,12,5,3,5,0,3,0,0,0,2
1752,CMSC420,Michelle Hugue,201608,0201,0,11,4,9,8,8,4,4,2,0,0,0,0,3,0
1753,CMSC420,Michelle Hugue,201608,0101,1,6,20,6,14,8,6,9,6,0,0,0,3,6,1
1754,CMSC420,Michelle Hugue,201601,0101,1,9,12,9,12,8,6,8,6,0,4,0,0,9,0
1755,CMSC420,Michelle Hugue,201508,0201,2,10,9,4,9,9,5,6,0,0,0,0,5,3,0
1756,CMSC420,Michelle Hugue,201501,0301,2,12,4,5,3,12,4,10,1,0,0,0,0,0,1
1757,CMSC420,Michelle Hugue,201401,0301,1,4,6,6,7,4,9,3,5,0,2,0,1,2,0
1758,CMSC420,Michelle Hugue,201401,0201,3,7,4,8,8,3,4,3,6,0,2,0,1,0,1
1759,CMSC420,Michelle Hugue,201308,0201,0,9,5,4,4,9,9,4,3,0,2,0,1,1,1
1760,CMSC420,Michelle Hugue,201308,0101,2,7,6,6,5,11,6,3,1,0,0,0,3,2,0
1761,CMSC420,Michelle Hugue,201301,0301,2,5,10,3,12,4,0,5,4,0,2,0,1,5,0
1762,CMSC420,Michelle Hugue,201301,0201,2,9,5,3,10,12,0,4,1,0,3,0,0,1,0
1763,CMSC420,Michelle Hugue,201208,0201,4,8,4,0,14,2,0,11,2,0,0,0,1,3,2
1764,CMSC420,Michelle Hugue,201201,0101,0,6,4,1,0,15,0,2,7,0,0,3,1,2,1
1765,CMSC420,Michelle Hugue,201201,0201,1,2,2,3,2,5,0,5,3,0,2,1,1,4,0
1766,CMSC420,Hanan Samet,202008,0301,0,7,0,0,10,0,0,10,0,0,4,0,4,13,0
1767,CMSC420,Hanan Samet,201908,0301,0,4,0,0,6,0,0,3,0,0,1,0,1,5,0
1768,CMSC420,Hanan Samet,201808,0301,0,11,1,0,10,0,0,9,0,0,0,0,2,9,0
1769,CMSC420,Hanan Samet,201708,0301,0,10,2,0,14,2,0,8,0,0,1,0,3,5,0
1770,CMSC420,Hanan Samet,201608,0301,0,6,2,4,6,2,0,6,3,0,3,0,1,10,0
1771,CMSC420,Hanan Samet,201208,0101,0,7,2,0,6,0,0,5,2,0,4,0,2,8,0
1772,CMSC420,Venkatramanan Subrahmanian,201701,0301,20,14,17,15,8,0,4,5,0,0,0,0,1,1,0
1773,CMSC420,Venkatramanan Subrahmanian,201508,0101,21,14,0,1,18,0,0,14,0,1,0,1,0,0,0
1774,CMSC420,Venkatramanan Subrahmanian,201301,0101,3,5,4,5,7,0,4,6,0,0,1,0,1,4,0
1775,CMSC420,Larry Davis,201701,0201,0,21,4,3,10,1,0,8,1,0,0,0,0,5,0
1776,CMSC420,Larry Davis,201601,0201,0,28,0,0,26,0,0,20,0,0,1,0,2,8,0
1777,CMSC420,Larry Davis,201501,0101,1,20,0,0,16,0,0,8,0,0,1,0,4,3,0
1778,CMSC420,Larry Davis,201401,0101,1,10,13,0,10,6,4,2,3,0,1,0,1,1,0
1779,CMSC420,Jason Filippou,201908,0101,13,31,23,18,19,12,8,5,8,1,2,0,2,2,0
1780,CMSC420,Jason Filippou,201901,0101,13,26,34,31,33,25,18,11,21,7,8,5,6,1,0
1781,CMSC420,Jason Filippou,201808,0201,12,24,27,28,29,13,19,14,17,2,2,2,3,11,0
1782,CMSC420,Jason Filippou,201801,0301,14,40,14,20,12,13,3,4,8,1,4,0,3,6,0
1783,CMSC420,David Mount,202101,0101,14,34,15,18,20,12,8,8,5,0,1,0,2,3,49
1784,CMSC420,David Mount,202008,0201,7,42,41,38,20,8,6,4,3,0,0,0,1,0,0
1785,CMSC420,David Mount,201908,0201,8,26,5,15,21,12,11,26,10,0,0,0,4,2,1
1786,CMSC420,Michael Marsh,202008,0101,8,27,33,23,22,7,12,7,8,0,2,0,0,3,0
1787,CMSC420,Michael Marsh,202001,0101,5,43,12,14,4,1,1,1,0,0,0,0,1,5,84
1788,CMSC420,Michael Marsh,202001,0301,11,28,10,10,6,4,2,0,0,0,0,0,3,5,61
1789,CMSC421,Hal Daume,201608,0101,21,14,10,11,14,12,3,3,1,0,0,0,0,2,0
1790,CMSC421,Hal Daume,201201,0101,7,7,7,6,6,8,1,2,2,0,1,0,0,0,1
1791,CMSC421,Dana Nau,201908,0101,1,13,6,3,17,9,6,19,2,3,2,1,5,9,0
1792,CMSC421,Dana Nau,201808,0101,0,9,8,2,27,0,7,15,3,3,1,0,1,11,0
1793,CMSC421,Dana Nau,201708,0101,0,11,0,5,41,0,3,18,0,0,3,0,1,7,0
1794,CMSC421,Dana Nau,201508,0101,0,8,0,0,21,0,0,18,0,0,1,1,1,2,0
1795,CMSC421,Dana Nau,201208,0101,0,8,0,0,15,0,0,8,0,0,2,0,2,4,0
1796,CMSC421,Donald Perlis,201901,0101,7,15,23,10,20,13,9,6,5,0,0,0,2,6,0
1797,CMSC421,Donald Perlis,201801,0101,2,5,8,3,14,4,0,12,1,0,1,0,0,3,0
1798,CMSC421,Donald Perlis,201701,0101,1,17,5,6,31,4,5,4,4,0,2,0,0,5,1
1799,CMSC421,Donald Perlis,201601,0101,0,17,10,6,16,10,0,11,12,0,3,0,1,0,0
1800,CMSC421,Donald Perlis,201408,0101,2,18,7,0,13,4,0,2,0,0,0,0,2,2,0
1801,CMSC421,Donald Perlis,201408,0201,3,8,11,0,17,1,0,5,2,0,1,0,1,0,0
1802,CMSC421,Donald Perlis,201401,0101,5,12,5,4,5,3,1,2,1,0,1,0,3,0,0
1803,CMSC421,Donald Perlis,201308,0101,4,16,0,3,21,2,0,2,1,0,0,0,0,0,0
1804,CMSC421,Donald Perlis,201208,0201,4,8,7,0,11,2,0,4,0,0,2,0,3,1,0
1805,CMSC421,Lise Getoor,201301,0101,1,16,1,9,9,2,3,5,1,0,0,0,1,1,0
1806,CMSC421,James Reggia,202101,0101,0,40,4,5,12,0,0,2,0,0,1,0,1,1,34
1807,CMSC421,James Reggia,201801,0201,2,30,2,0,41,1,0,2,0,0,1,0,2,4,0
1808,CMSC421,James Reggia,201501,0101,1,15,5,0,25,0,1,3,1,0,2,0,0,0,0
1809,CMSC421,Edoardo Serra,201401,0201,5,10,6,6,3,5,2,2,1,0,0,0,0,1,0
1810,CMSC421,Pratap Tokekar,202101,0201,19,21,11,7,6,3,3,0,0,0,0,0,2,2,28
1811,CMSC421,Pratap Tokekar,202001,0101,13,49,0,3,13,0,0,0,0,0,0,0,0,4,16
1812,CMSC421,William Regli,202008,0101,15,11,14,33,23,15,13,6,2,0,0,0,4,12,0
1813,CMSC422,James Reggia,202001,0101,1,45,5,0,7,0,0,1,0,0,0,0,0,1,41
1814,CMSC422,James Reggia,201901,0201,3,31,0,3,27,2,0,9,1,0,0,0,1,7,0
1815,CMSC422,James Reggia,201708,0101,5,29,0,0,39,4,0,4,3,0,1,0,1,2,0
1816,CMSC422,James Reggia,201201,0101,2,15,0,0,9,0,0,8,2,0,2,0,0,3,0
